x,z
2.420760000000000218e+02,-5.318139999999999645e+02
2.420760000000000218e+02,-5.268139999999999645e+02
2.420760000000000218e+02,-5.218139999999999645e+02
2.420760000000000218e+02,-5.168139999999999645e+02
2.420760000000000218e+02,-5.118139999999999645e+02
2.420760000000000218e+02,-5.068139999999999645e+02
2.420760000000000218e+02,-5.018139999999999645e+02
2.420760000000000218e+02,-4.968139999999999645e+02
2.420760000000000218e+02,-4.918139999999999645e+02
2.420760000000000218e+02,-4.868139999999999645e+02
2.420760000000000218e+02,-4.818139999999999645e+02
2.420760000000000218e+02,-4.768139999999999645e+02
2.420760000000000218e+02,-4.718139999999999645e+02
2.420760000000000218e+02,-4.668139999999999645e+02
2.420760000000000218e+02,-4.618139999999999645e+02
2.420760000000000218e+02,-4.568139999999999645e+02
2.420760000000000218e+02,-4.518139999999999645e+02
2.420760000000000218e+02,-4.468139999999999645e+02
2.420760000000000218e+02,1.281860000000000355e+02
2.420760000000000218e+02,1.331860000000000355e+02
2.420760000000000218e+02,1.381860000000000355e+02
2.420760000000000218e+02,1.431860000000000355e+02
2.420760000000000218e+02,1.481860000000000355e+02
2.420760000000000218e+02,1.531860000000000355e+02
2.420760000000000218e+02,1.581860000000000355e+02
2.420760000000000218e+02,1.631860000000000355e+02
2.420760000000000218e+02,1.681860000000000355e+02
2.420760000000000218e+02,3.431860000000000355e+02
2.420760000000000218e+02,3.481860000000000355e+02
2.420760000000000218e+02,3.531860000000000355e+02
2.420760000000000218e+02,3.581860000000000355e+02
2.420760000000000218e+02,3.631860000000000355e+02
2.420760000000000218e+02,3.681860000000000355e+02
2.420760000000000218e+02,3.731860000000000355e+02
2.420760000000000218e+02,3.781860000000000355e+02
2.420760000000000218e+02,3.831860000000000355e+02
2.420760000000000218e+02,3.881860000000000355e+02
2.420760000000000218e+02,3.931860000000000355e+02
2.420760000000000218e+02,8.381860000000000355e+02
2.420760000000000218e+02,8.431860000000000355e+02
2.420760000000000218e+02,8.481860000000000355e+02
2.420760000000000218e+02,8.531860000000000355e+02
2.420760000000000218e+02,8.581860000000000355e+02
2.420760000000000218e+02,8.631860000000000355e+02
2.420760000000000218e+02,8.681860000000000355e+02
2.420760000000000218e+02,8.731860000000000355e+02
2.470760000000000218e+02,-5.268139999999999645e+02
2.470760000000000218e+02,-5.218139999999999645e+02
2.470760000000000218e+02,-5.168139999999999645e+02
2.470760000000000218e+02,-5.118139999999999645e+02
2.470760000000000218e+02,-5.068139999999999645e+02
2.470760000000000218e+02,-5.018139999999999645e+02
2.470760000000000218e+02,-4.968139999999999645e+02
2.470760000000000218e+02,-4.918139999999999645e+02
2.470760000000000218e+02,-4.868139999999999645e+02
2.470760000000000218e+02,-4.818139999999999645e+02
2.470760000000000218e+02,-4.768139999999999645e+02
2.470760000000000218e+02,-4.718139999999999645e+02
2.470760000000000218e+02,-4.668139999999999645e+02
2.470760000000000218e+02,-4.618139999999999645e+02
2.470760000000000218e+02,-4.568139999999999645e+02
2.470760000000000218e+02,-4.518139999999999645e+02
2.470760000000000218e+02,-4.468139999999999645e+02
2.470760000000000218e+02,-4.418139999999999645e+02
2.470760000000000218e+02,-4.368139999999999645e+02
2.470760000000000218e+02,1.281860000000000355e+02
2.470760000000000218e+02,1.331860000000000355e+02
2.470760000000000218e+02,1.381860000000000355e+02
2.470760000000000218e+02,1.431860000000000355e+02
2.470760000000000218e+02,1.481860000000000355e+02
2.470760000000000218e+02,1.531860000000000355e+02
2.470760000000000218e+02,1.581860000000000355e+02
2.470760000000000218e+02,1.631860000000000355e+02
2.470760000000000218e+02,1.681860000000000355e+02
2.470760000000000218e+02,3.381860000000000355e+02
2.470760000000000218e+02,3.431860000000000355e+02
2.470760000000000218e+02,3.481860000000000355e+02
2.470760000000000218e+02,3.531860000000000355e+02
2.470760000000000218e+02,3.581860000000000355e+02
2.470760000000000218e+02,3.631860000000000355e+02
2.470760000000000218e+02,3.681860000000000355e+02
2.470760000000000218e+02,3.731860000000000355e+02
2.470760000000000218e+02,3.781860000000000355e+02
2.470760000000000218e+02,3.831860000000000355e+02
2.470760000000000218e+02,3.881860000000000355e+02
2.470760000000000218e+02,8.381860000000000355e+02
2.470760000000000218e+02,8.431860000000000355e+02
2.470760000000000218e+02,8.481860000000000355e+02
2.470760000000000218e+02,8.531860000000000355e+02
2.470760000000000218e+02,8.581860000000000355e+02
2.470760000000000218e+02,8.631860000000000355e+02
2.470760000000000218e+02,8.681860000000000355e+02
2.470760000000000218e+02,8.731860000000000355e+02
2.520760000000000218e+02,-5.168139999999999645e+02
2.520760000000000218e+02,-5.118139999999999645e+02
2.520760000000000218e+02,-5.068139999999999645e+02
2.520760000000000218e+02,-5.018139999999999645e+02
2.520760000000000218e+02,-4.968139999999999645e+02
2.520760000000000218e+02,-4.918139999999999645e+02
2.520760000000000218e+02,-4.868139999999999645e+02
2.520760000000000218e+02,-4.818139999999999645e+02
2.520760000000000218e+02,-4.768139999999999645e+02
2.520760000000000218e+02,-4.718139999999999645e+02
2.520760000000000218e+02,-4.668139999999999645e+02
2.520760000000000218e+02,-4.618139999999999645e+02
2.520760000000000218e+02,-4.568139999999999645e+02
2.520760000000000218e+02,-4.518139999999999645e+02
2.520760000000000218e+02,-4.468139999999999645e+02
2.520760000000000218e+02,-4.418139999999999645e+02
2.520760000000000218e+02,-4.368139999999999645e+02
2.520760000000000218e+02,-4.318139999999999645e+02
2.520760000000000218e+02,-4.268139999999999645e+02
2.520760000000000218e+02,1.331860000000000355e+02
2.520760000000000218e+02,1.381860000000000355e+02
2.520760000000000218e+02,1.431860000000000355e+02
2.520760000000000218e+02,1.481860000000000355e+02
2.520760000000000218e+02,1.531860000000000355e+02
2.520760000000000218e+02,1.581860000000000355e+02
2.520760000000000218e+02,1.631860000000000355e+02
2.520760000000000218e+02,1.681860000000000355e+02
2.520760000000000218e+02,3.331860000000000355e+02
2.520760000000000218e+02,3.381860000000000355e+02
2.520760000000000218e+02,3.431860000000000355e+02
2.520760000000000218e+02,3.481860000000000355e+02
2.520760000000000218e+02,3.531860000000000355e+02
2.520760000000000218e+02,3.581860000000000355e+02
2.520760000000000218e+02,3.631860000000000355e+02
2.520760000000000218e+02,3.681860000000000355e+02
2.520760000000000218e+02,3.731860000000000355e+02
2.520760000000000218e+02,3.781860000000000355e+02
2.520760000000000218e+02,3.831860000000000355e+02
2.520760000000000218e+02,8.381860000000000355e+02
2.520760000000000218e+02,8.431860000000000355e+02
2.520760000000000218e+02,8.481860000000000355e+02
2.520760000000000218e+02,8.531860000000000355e+02
2.520760000000000218e+02,8.581860000000000355e+02
2.520760000000000218e+02,8.631860000000000355e+02
2.520760000000000218e+02,8.681860000000000355e+02
2.520760000000000218e+02,8.731860000000000355e+02
2.570760000000000218e+02,-5.068139999999999645e+02
2.570760000000000218e+02,-5.018139999999999645e+02
2.570760000000000218e+02,-4.968139999999999645e+02
2.570760000000000218e+02,-4.918139999999999645e+02
2.570760000000000218e+02,-4.868139999999999645e+02
2.570760000000000218e+02,-4.818139999999999645e+02
2.570760000000000218e+02,-4.768139999999999645e+02
2.570760000000000218e+02,-4.718139999999999645e+02
2.570760000000000218e+02,-4.668139999999999645e+02
2.570760000000000218e+02,-4.618139999999999645e+02
2.570760000000000218e+02,-4.568139999999999645e+02
2.570760000000000218e+02,-4.518139999999999645e+02
2.570760000000000218e+02,-4.468139999999999645e+02
2.570760000000000218e+02,-4.418139999999999645e+02
2.570760000000000218e+02,-4.368139999999999645e+02
2.570760000000000218e+02,-4.318139999999999645e+02
2.570760000000000218e+02,-4.268139999999999645e+02
2.570760000000000218e+02,-4.218139999999999645e+02
2.570760000000000218e+02,-4.168139999999999645e+02
2.570760000000000218e+02,1.331860000000000355e+02
2.570760000000000218e+02,1.381860000000000355e+02
2.570760000000000218e+02,1.431860000000000355e+02
2.570760000000000218e+02,1.481860000000000355e+02
2.570760000000000218e+02,1.531860000000000355e+02
2.570760000000000218e+02,1.581860000000000355e+02
2.570760000000000218e+02,1.631860000000000355e+02
2.570760000000000218e+02,1.681860000000000355e+02
2.570760000000000218e+02,1.731860000000000355e+02
2.570760000000000218e+02,3.331860000000000355e+02
2.570760000000000218e+02,3.381860000000000355e+02
2.570760000000000218e+02,3.431860000000000355e+02
2.570760000000000218e+02,3.481860000000000355e+02
2.570760000000000218e+02,3.531860000000000355e+02
2.570760000000000218e+02,3.581860000000000355e+02
2.570760000000000218e+02,3.631860000000000355e+02
2.570760000000000218e+02,3.681860000000000355e+02
2.570760000000000218e+02,3.731860000000000355e+02
2.570760000000000218e+02,3.781860000000000355e+02
2.570760000000000218e+02,8.381860000000000355e+02
2.570760000000000218e+02,8.431860000000000355e+02
2.570760000000000218e+02,8.481860000000000355e+02
2.570760000000000218e+02,8.531860000000000355e+02
2.570760000000000218e+02,8.581860000000000355e+02
2.570760000000000218e+02,8.631860000000000355e+02
2.570760000000000218e+02,8.681860000000000355e+02
2.570760000000000218e+02,8.731860000000000355e+02
2.620760000000000218e+02,-4.968139999999999645e+02
2.620760000000000218e+02,-4.918139999999999645e+02
2.620760000000000218e+02,-4.868139999999999645e+02
2.620760000000000218e+02,-4.818139999999999645e+02
2.620760000000000218e+02,-4.768139999999999645e+02
2.620760000000000218e+02,-4.718139999999999645e+02
2.620760000000000218e+02,-4.668139999999999645e+02
2.620760000000000218e+02,-4.618139999999999645e+02
2.620760000000000218e+02,-4.568139999999999645e+02
2.620760000000000218e+02,-4.518139999999999645e+02
2.620760000000000218e+02,-4.468139999999999645e+02
2.620760000000000218e+02,-4.418139999999999645e+02
2.620760000000000218e+02,-4.368139999999999645e+02
2.620760000000000218e+02,-4.318139999999999645e+02
2.620760000000000218e+02,-4.268139999999999645e+02
2.620760000000000218e+02,-4.218139999999999645e+02
2.620760000000000218e+02,-4.168139999999999645e+02
2.620760000000000218e+02,-4.118139999999999645e+02
2.620760000000000218e+02,-4.068139999999999645e+02
2.620760000000000218e+02,1.331860000000000355e+02
2.620760000000000218e+02,1.381860000000000355e+02
2.620760000000000218e+02,1.431860000000000355e+02
2.620760000000000218e+02,1.481860000000000355e+02
2.620760000000000218e+02,1.531860000000000355e+02
2.620760000000000218e+02,1.581860000000000355e+02
2.620760000000000218e+02,1.631860000000000355e+02
2.620760000000000218e+02,1.681860000000000355e+02
2.620760000000000218e+02,1.731860000000000355e+02
2.620760000000000218e+02,3.281860000000000355e+02
2.620760000000000218e+02,3.331860000000000355e+02
2.620760000000000218e+02,3.381860000000000355e+02
2.620760000000000218e+02,3.431860000000000355e+02
2.620760000000000218e+02,3.481860000000000355e+02
2.620760000000000218e+02,3.531860000000000355e+02
2.620760000000000218e+02,3.581860000000000355e+02
2.620760000000000218e+02,3.631860000000000355e+02
2.620760000000000218e+02,3.681860000000000355e+02
2.620760000000000218e+02,3.731860000000000355e+02
2.620760000000000218e+02,3.781860000000000355e+02
2.620760000000000218e+02,8.381860000000000355e+02
2.620760000000000218e+02,8.431860000000000355e+02
2.620760000000000218e+02,8.481860000000000355e+02
2.620760000000000218e+02,8.531860000000000355e+02
2.620760000000000218e+02,8.581860000000000355e+02
2.620760000000000218e+02,8.631860000000000355e+02
2.620760000000000218e+02,8.681860000000000355e+02
2.620760000000000218e+02,8.731860000000000355e+02
2.670760000000000218e+02,-4.868139999999999645e+02
2.670760000000000218e+02,-4.818139999999999645e+02
2.670760000000000218e+02,-4.768139999999999645e+02
2.670760000000000218e+02,-4.718139999999999645e+02
2.670760000000000218e+02,-4.668139999999999645e+02
2.670760000000000218e+02,-4.618139999999999645e+02
2.670760000000000218e+02,-4.568139999999999645e+02
2.670760000000000218e+02,-4.518139999999999645e+02
2.670760000000000218e+02,-4.468139999999999645e+02
2.670760000000000218e+02,-4.418139999999999645e+02
2.670760000000000218e+02,-4.368139999999999645e+02
2.670760000000000218e+02,-4.318139999999999645e+02
2.670760000000000218e+02,-4.268139999999999645e+02
2.670760000000000218e+02,-4.218139999999999645e+02
2.670760000000000218e+02,-4.168139999999999645e+02
2.670760000000000218e+02,-4.118139999999999645e+02
2.670760000000000218e+02,-4.068139999999999645e+02
2.670760000000000218e+02,-4.018139999999999645e+02
2.670760000000000218e+02,-3.968139999999999645e+02
2.670760000000000218e+02,1.331860000000000355e+02
2.670760000000000218e+02,1.381860000000000355e+02
2.670760000000000218e+02,1.431860000000000355e+02
2.670760000000000218e+02,1.481860000000000355e+02
2.670760000000000218e+02,1.531860000000000355e+02
2.670760000000000218e+02,1.581860000000000355e+02
2.670760000000000218e+02,1.631860000000000355e+02
2.670760000000000218e+02,1.681860000000000355e+02
2.670760000000000218e+02,1.731860000000000355e+02
2.670760000000000218e+02,3.231860000000000355e+02
2.670760000000000218e+02,3.281860000000000355e+02
2.670760000000000218e+02,3.331860000000000355e+02
2.670760000000000218e+02,3.381860000000000355e+02
2.670760000000000218e+02,3.431860000000000355e+02
2.670760000000000218e+02,3.481860000000000355e+02
2.670760000000000218e+02,3.531860000000000355e+02
2.670760000000000218e+02,3.581860000000000355e+02
2.670760000000000218e+02,3.631860000000000355e+02
2.670760000000000218e+02,3.681860000000000355e+02
2.670760000000000218e+02,3.731860000000000355e+02
2.670760000000000218e+02,8.381860000000000355e+02
2.670760000000000218e+02,8.431860000000000355e+02
2.670760000000000218e+02,8.481860000000000355e+02
2.670760000000000218e+02,8.531860000000000355e+02
2.670760000000000218e+02,8.581860000000000355e+02
2.670760000000000218e+02,8.631860000000000355e+02
2.670760000000000218e+02,8.681860000000000355e+02
2.670760000000000218e+02,8.731860000000000355e+02
2.720760000000000218e+02,-4.768139999999999645e+02
2.720760000000000218e+02,-4.718139999999999645e+02
2.720760000000000218e+02,-4.668139999999999645e+02
2.720760000000000218e+02,-4.618139999999999645e+02
2.720760000000000218e+02,-4.568139999999999645e+02
2.720760000000000218e+02,-4.518139999999999645e+02
2.720760000000000218e+02,-4.468139999999999645e+02
2.720760000000000218e+02,-4.418139999999999645e+02
2.720760000000000218e+02,-4.368139999999999645e+02
2.720760000000000218e+02,-4.318139999999999645e+02
2.720760000000000218e+02,-4.268139999999999645e+02
2.720760000000000218e+02,-4.218139999999999645e+02
2.720760000000000218e+02,-4.168139999999999645e+02
2.720760000000000218e+02,-4.118139999999999645e+02
2.720760000000000218e+02,-4.068139999999999645e+02
2.720760000000000218e+02,-4.018139999999999645e+02
2.720760000000000218e+02,-3.968139999999999645e+02
2.720760000000000218e+02,-3.918139999999999645e+02
2.720760000000000218e+02,-3.868139999999999645e+02
2.720760000000000218e+02,1.331860000000000355e+02
2.720760000000000218e+02,1.381860000000000355e+02
2.720760000000000218e+02,1.431860000000000355e+02
2.720760000000000218e+02,1.481860000000000355e+02
2.720760000000000218e+02,1.531860000000000355e+02
2.720760000000000218e+02,1.581860000000000355e+02
2.720760000000000218e+02,1.631860000000000355e+02
2.720760000000000218e+02,1.681860000000000355e+02
2.720760000000000218e+02,1.731860000000000355e+02
2.720760000000000218e+02,3.181860000000000355e+02
2.720760000000000218e+02,3.231860000000000355e+02
2.720760000000000218e+02,3.281860000000000355e+02
2.720760000000000218e+02,3.331860000000000355e+02
2.720760000000000218e+02,3.381860000000000355e+02
2.720760000000000218e+02,3.431860000000000355e+02
2.720760000000000218e+02,3.481860000000000355e+02
2.720760000000000218e+02,3.531860000000000355e+02
2.720760000000000218e+02,3.581860000000000355e+02
2.720760000000000218e+02,3.631860000000000355e+02
2.720760000000000218e+02,3.681860000000000355e+02
2.720760000000000218e+02,8.381860000000000355e+02
2.720760000000000218e+02,8.431860000000000355e+02
2.720760000000000218e+02,8.481860000000000355e+02
2.720760000000000218e+02,8.531860000000000355e+02
2.720760000000000218e+02,8.581860000000000355e+02
2.720760000000000218e+02,8.631860000000000355e+02
2.720760000000000218e+02,8.681860000000000355e+02
2.720760000000000218e+02,8.731860000000000355e+02
2.770760000000000218e+02,-4.668139999999999645e+02
2.770760000000000218e+02,-4.618139999999999645e+02
2.770760000000000218e+02,-4.568139999999999645e+02
2.770760000000000218e+02,-4.518139999999999645e+02
2.770760000000000218e+02,-4.468139999999999645e+02
2.770760000000000218e+02,-4.418139999999999645e+02
2.770760000000000218e+02,-4.368139999999999645e+02
2.770760000000000218e+02,-4.318139999999999645e+02
2.770760000000000218e+02,-4.268139999999999645e+02
2.770760000000000218e+02,-4.218139999999999645e+02
2.770760000000000218e+02,-4.168139999999999645e+02
2.770760000000000218e+02,-4.118139999999999645e+02
2.770760000000000218e+02,-4.068139999999999645e+02
2.770760000000000218e+02,-4.018139999999999645e+02
2.770760000000000218e+02,-3.968139999999999645e+02
2.770760000000000218e+02,-3.918139999999999645e+02
2.770760000000000218e+02,-3.868139999999999645e+02
2.770760000000000218e+02,-3.818139999999999645e+02
2.770760000000000218e+02,-3.768139999999999645e+02
2.770760000000000218e+02,1.331860000000000355e+02
2.770760000000000218e+02,1.381860000000000355e+02
2.770760000000000218e+02,1.431860000000000355e+02
2.770760000000000218e+02,1.481860000000000355e+02
2.770760000000000218e+02,1.531860000000000355e+02
2.770760000000000218e+02,1.581860000000000355e+02
2.770760000000000218e+02,1.631860000000000355e+02
2.770760000000000218e+02,1.681860000000000355e+02
2.770760000000000218e+02,1.731860000000000355e+02
2.770760000000000218e+02,3.131860000000000355e+02
2.770760000000000218e+02,3.181860000000000355e+02
2.770760000000000218e+02,3.231860000000000355e+02
2.770760000000000218e+02,3.281860000000000355e+02
2.770760000000000218e+02,3.331860000000000355e+02
2.770760000000000218e+02,3.381860000000000355e+02
2.770760000000000218e+02,3.431860000000000355e+02
2.770760000000000218e+02,3.481860000000000355e+02
2.770760000000000218e+02,3.531860000000000355e+02
2.770760000000000218e+02,3.581860000000000355e+02
2.770760000000000218e+02,3.631860000000000355e+02
2.770760000000000218e+02,8.381860000000000355e+02
2.770760000000000218e+02,8.431860000000000355e+02
2.770760000000000218e+02,8.481860000000000355e+02
2.770760000000000218e+02,8.531860000000000355e+02
2.770760000000000218e+02,8.581860000000000355e+02
2.770760000000000218e+02,8.631860000000000355e+02
2.770760000000000218e+02,8.681860000000000355e+02
2.770760000000000218e+02,8.731860000000000355e+02
2.820760000000000218e+02,-4.568139999999999645e+02
2.820760000000000218e+02,-4.518139999999999645e+02
2.820760000000000218e+02,-4.468139999999999645e+02
2.820760000000000218e+02,-4.418139999999999645e+02
2.820760000000000218e+02,-4.368139999999999645e+02
2.820760000000000218e+02,-4.318139999999999645e+02
2.820760000000000218e+02,-4.268139999999999645e+02
2.820760000000000218e+02,-4.218139999999999645e+02
2.820760000000000218e+02,-4.168139999999999645e+02
2.820760000000000218e+02,-4.118139999999999645e+02
2.820760000000000218e+02,-4.068139999999999645e+02
2.820760000000000218e+02,-4.018139999999999645e+02
2.820760000000000218e+02,-3.968139999999999645e+02
2.820760000000000218e+02,-3.918139999999999645e+02
2.820760000000000218e+02,-3.868139999999999645e+02
2.820760000000000218e+02,-3.818139999999999645e+02
2.820760000000000218e+02,-3.768139999999999645e+02
2.820760000000000218e+02,-3.718139999999999645e+02
2.820760000000000218e+02,-3.668139999999999645e+02
2.820760000000000218e+02,1.281860000000000355e+02
2.820760000000000218e+02,1.331860000000000355e+02
2.820760000000000218e+02,1.381860000000000355e+02
2.820760000000000218e+02,1.431860000000000355e+02
2.820760000000000218e+02,1.481860000000000355e+02
2.820760000000000218e+02,1.531860000000000355e+02
2.820760000000000218e+02,1.581860000000000355e+02
2.820760000000000218e+02,1.631860000000000355e+02
2.820760000000000218e+02,1.681860000000000355e+02
2.820760000000000218e+02,1.731860000000000355e+02
2.820760000000000218e+02,3.081860000000000355e+02
2.820760000000000218e+02,3.131860000000000355e+02
2.820760000000000218e+02,3.181860000000000355e+02
2.820760000000000218e+02,3.231860000000000355e+02
2.820760000000000218e+02,3.281860000000000355e+02
2.820760000000000218e+02,3.331860000000000355e+02
2.820760000000000218e+02,3.381860000000000355e+02
2.820760000000000218e+02,3.431860000000000355e+02
2.820760000000000218e+02,3.481860000000000355e+02
2.820760000000000218e+02,3.531860000000000355e+02
2.820760000000000218e+02,3.581860000000000355e+02
2.820760000000000218e+02,8.381860000000000355e+02
2.820760000000000218e+02,8.431860000000000355e+02
2.820760000000000218e+02,8.481860000000000355e+02
2.820760000000000218e+02,8.531860000000000355e+02
2.820760000000000218e+02,8.581860000000000355e+02
2.820760000000000218e+02,8.631860000000000355e+02
2.820760000000000218e+02,8.681860000000000355e+02
2.820760000000000218e+02,8.731860000000000355e+02
2.870760000000000218e+02,-4.468139999999999645e+02
2.870760000000000218e+02,-4.418139999999999645e+02
2.870760000000000218e+02,-4.368139999999999645e+02
2.870760000000000218e+02,-4.318139999999999645e+02
2.870760000000000218e+02,-4.268139999999999645e+02
2.870760000000000218e+02,-4.218139999999999645e+02
2.870760000000000218e+02,-4.168139999999999645e+02
2.870760000000000218e+02,-4.118139999999999645e+02
2.870760000000000218e+02,-4.068139999999999645e+02
2.870760000000000218e+02,-4.018139999999999645e+02
2.870760000000000218e+02,-3.968139999999999645e+02
2.870760000000000218e+02,-3.918139999999999645e+02
2.870760000000000218e+02,-3.868139999999999645e+02
2.870760000000000218e+02,-3.818139999999999645e+02
2.870760000000000218e+02,-3.768139999999999645e+02
2.870760000000000218e+02,-3.718139999999999645e+02
2.870760000000000218e+02,-3.668139999999999645e+02
2.870760000000000218e+02,-3.618139999999999645e+02
2.870760000000000218e+02,-3.568139999999999645e+02
2.870760000000000218e+02,1.131860000000000355e+02
2.870760000000000218e+02,1.181860000000000355e+02
2.870760000000000218e+02,1.231860000000000355e+02
2.870760000000000218e+02,1.281860000000000355e+02
2.870760000000000218e+02,1.331860000000000355e+02
2.870760000000000218e+02,1.381860000000000355e+02
2.870760000000000218e+02,1.431860000000000355e+02
2.870760000000000218e+02,1.481860000000000355e+02
2.870760000000000218e+02,1.531860000000000355e+02
2.870760000000000218e+02,1.581860000000000355e+02
2.870760000000000218e+02,1.631860000000000355e+02
2.870760000000000218e+02,1.681860000000000355e+02
2.870760000000000218e+02,1.731860000000000355e+02
2.870760000000000218e+02,3.031860000000000355e+02
2.870760000000000218e+02,3.081860000000000355e+02
2.870760000000000218e+02,3.131860000000000355e+02
2.870760000000000218e+02,3.181860000000000355e+02
2.870760000000000218e+02,3.231860000000000355e+02
2.870760000000000218e+02,3.281860000000000355e+02
2.870760000000000218e+02,3.331860000000000355e+02
2.870760000000000218e+02,3.381860000000000355e+02
2.870760000000000218e+02,3.431860000000000355e+02
2.870760000000000218e+02,3.481860000000000355e+02
2.870760000000000218e+02,3.531860000000000355e+02
2.870760000000000218e+02,8.431860000000000355e+02
2.870760000000000218e+02,8.481860000000000355e+02
2.870760000000000218e+02,8.531860000000000355e+02
2.870760000000000218e+02,8.581860000000000355e+02
2.870760000000000218e+02,8.631860000000000355e+02
2.870760000000000218e+02,8.681860000000000355e+02
2.870760000000000218e+02,8.731860000000000355e+02
2.920760000000000218e+02,-4.368139999999999645e+02
2.920760000000000218e+02,-4.318139999999999645e+02
2.920760000000000218e+02,-4.268139999999999645e+02
2.920760000000000218e+02,-4.218139999999999645e+02
2.920760000000000218e+02,-4.168139999999999645e+02
2.920760000000000218e+02,-4.118139999999999645e+02
2.920760000000000218e+02,-4.068139999999999645e+02
2.920760000000000218e+02,-4.018139999999999645e+02
2.920760000000000218e+02,-3.968139999999999645e+02
2.920760000000000218e+02,-3.918139999999999645e+02
2.920760000000000218e+02,-3.868139999999999645e+02
2.920760000000000218e+02,-3.818139999999999645e+02
2.920760000000000218e+02,-3.768139999999999645e+02
2.920760000000000218e+02,-3.718139999999999645e+02
2.920760000000000218e+02,-3.668139999999999645e+02
2.920760000000000218e+02,-3.618139999999999645e+02
2.920760000000000218e+02,-3.568139999999999645e+02
2.920760000000000218e+02,-3.518139999999999645e+02
2.920760000000000218e+02,-3.468139999999999645e+02
2.920760000000000218e+02,7.818600000000003547e+01
2.920760000000000218e+02,8.318600000000003547e+01
2.920760000000000218e+02,8.818600000000003547e+01
2.920760000000000218e+02,9.318600000000003547e+01
2.920760000000000218e+02,9.818600000000003547e+01
2.920760000000000218e+02,1.031860000000000355e+02
2.920760000000000218e+02,1.081860000000000355e+02
2.920760000000000218e+02,1.131860000000000355e+02
2.920760000000000218e+02,1.181860000000000355e+02
2.920760000000000218e+02,1.231860000000000355e+02
2.920760000000000218e+02,1.281860000000000355e+02
2.920760000000000218e+02,1.331860000000000355e+02
2.920760000000000218e+02,1.381860000000000355e+02
2.920760000000000218e+02,1.431860000000000355e+02
2.920760000000000218e+02,1.481860000000000355e+02
2.920760000000000218e+02,1.531860000000000355e+02
2.920760000000000218e+02,1.581860000000000355e+02
2.920760000000000218e+02,1.631860000000000355e+02
2.920760000000000218e+02,1.681860000000000355e+02
2.920760000000000218e+02,1.731860000000000355e+02
2.920760000000000218e+02,3.031860000000000355e+02
2.920760000000000218e+02,3.081860000000000355e+02
2.920760000000000218e+02,3.131860000000000355e+02
2.920760000000000218e+02,3.181860000000000355e+02
2.920760000000000218e+02,3.231860000000000355e+02
2.920760000000000218e+02,3.281860000000000355e+02
2.920760000000000218e+02,3.331860000000000355e+02
2.920760000000000218e+02,3.381860000000000355e+02
2.920760000000000218e+02,3.431860000000000355e+02
2.920760000000000218e+02,3.481860000000000355e+02
2.920760000000000218e+02,8.431860000000000355e+02
2.920760000000000218e+02,8.481860000000000355e+02
2.920760000000000218e+02,8.531860000000000355e+02
2.920760000000000218e+02,8.581860000000000355e+02
2.920760000000000218e+02,8.631860000000000355e+02
2.920760000000000218e+02,8.681860000000000355e+02
2.920760000000000218e+02,8.731860000000000355e+02
2.970760000000000218e+02,-4.268139999999999645e+02
2.970760000000000218e+02,-4.218139999999999645e+02
2.970760000000000218e+02,-4.168139999999999645e+02
2.970760000000000218e+02,-4.118139999999999645e+02
2.970760000000000218e+02,-4.068139999999999645e+02
2.970760000000000218e+02,-4.018139999999999645e+02
2.970760000000000218e+02,-3.968139999999999645e+02
2.970760000000000218e+02,-3.918139999999999645e+02
2.970760000000000218e+02,-3.868139999999999645e+02
2.970760000000000218e+02,-3.818139999999999645e+02
2.970760000000000218e+02,-3.768139999999999645e+02
2.970760000000000218e+02,-3.718139999999999645e+02
2.970760000000000218e+02,-3.668139999999999645e+02
2.970760000000000218e+02,-3.618139999999999645e+02
2.970760000000000218e+02,-3.568139999999999645e+02
2.970760000000000218e+02,-3.518139999999999645e+02
2.970760000000000218e+02,-3.468139999999999645e+02
2.970760000000000218e+02,-3.418139999999999645e+02
2.970760000000000218e+02,-3.368139999999999645e+02
2.970760000000000218e+02,5.318600000000003547e+01
2.970760000000000218e+02,5.818600000000003547e+01
2.970760000000000218e+02,6.318600000000003547e+01
2.970760000000000218e+02,6.818600000000003547e+01
2.970760000000000218e+02,7.318600000000003547e+01
2.970760000000000218e+02,7.818600000000003547e+01
2.970760000000000218e+02,8.318600000000003547e+01
2.970760000000000218e+02,8.818600000000003547e+01
2.970760000000000218e+02,9.318600000000003547e+01
2.970760000000000218e+02,9.818600000000003547e+01
2.970760000000000218e+02,1.031860000000000355e+02
2.970760000000000218e+02,1.081860000000000355e+02
2.970760000000000218e+02,1.131860000000000355e+02
2.970760000000000218e+02,1.181860000000000355e+02
2.970760000000000218e+02,1.231860000000000355e+02
2.970760000000000218e+02,1.281860000000000355e+02
2.970760000000000218e+02,1.331860000000000355e+02
2.970760000000000218e+02,1.381860000000000355e+02
2.970760000000000218e+02,1.431860000000000355e+02
2.970760000000000218e+02,1.481860000000000355e+02
2.970760000000000218e+02,1.531860000000000355e+02
2.970760000000000218e+02,1.581860000000000355e+02
2.970760000000000218e+02,1.631860000000000355e+02
2.970760000000000218e+02,1.681860000000000355e+02
2.970760000000000218e+02,1.731860000000000355e+02
2.970760000000000218e+02,2.981860000000000355e+02
2.970760000000000218e+02,3.031860000000000355e+02
